iter	Passed	Remaining
3409	38548	17974
3410	38558	17962
3411	38568	17950
3412	38579	17938
3413	38590	17927
3414	38600	17915
3415	38610	17903
3416	38621	17892
3417	38634	17881
3418	38645	17870
3419	38659	17860
3420	38670	17848
3421	38682	17837
3422	38692	17825
3423	38702	17814
3424	38714	17803
3425	38725	17791
3426	38736	17779
3427	38746	17768
3428	38763	17759
3429	38776	17749
3430	38787	17737
3431	38800	17727
3432	38811	17715
3433	38821	17703
3434	38835	17693
3435	38849	17683
3436	38862	17672
3437	38875	17662
3438	38886	17651
3439	38900	17640
3440	38913	17630
3441	38926	17619
3442	38939	17609
3443	38950	17597
3444	38962	17586
3445	38975	17576
3446	38986	17565
3447	38997	17553
3448	39008	17541
3449	39018	17530
3450	39028	17518
3451	39037	17505
3452	39049	17494
3453	39059	17482
3454	39071	17471
3455	39084	17461
3456	39096	17450
3457	39106	17438
3458	39117	17427
3459	39129	17416
3460	39141	17404
3461	39153	17393
3462	39164	17382
3463	39176	17371
3464	39188	17360
3465	39200	17349
3466	39212	17338
3467	39227	17328
3468	39238	17317
3469	39252	17307
3470	39266	17297
3471	39281	17287
3472	39297	17278
3473	39309	17267
3474	39321	17256
3475	39332	17244
3476	39344	17233
3477	39356	17222
3478	39369	17212
3479	39382	17201
3480	39393	17190
3481	39404	17178
3482	39416	17167
3483	39429	17157
3484	39441	17145
3485	39453	17135
3486	39466	17124
3487	39480	17114
3488	39495	17104
3489	39509	17094
3490	39524	17084
3491	39540	17075
3492	39554	17065
3493	39569	17055
3494	39585	17046
3495	39598	17035
3496	39611	17024
3497	39623	17013
3498	39634	17002
3499	39647	16991
3500	39658	16980
3501	39668	16968
3502	39678	16956
3503	39689	16944
3504	39700	16933
3505	39710	16921
3506	39721	16910
3507	39731	16898
3508	39742	16886
3509	39752	16875
3510	39763	16863
3511	39773	16851
3512	39783	16839
3513	39794	16828
3514	39804	16816
3515	39814	16804
3516	39827	16793
3517	39839	16782
3518	39850	16771
3519	39862	16760
3520	39872	16748
3521	39882	16736
3522	39894	16725
3523	39904	16713
3524	39915	16702
3525	39927	16691
3526	39937	16679
3527	39948	16667
3528	39959	16656
3529	39967	16643
3530	39977	16631
3531	39987	16619
3532	39998	16608
3533	40009	16597
3534	40020	16585
3535	40031	16574
3536	40041	16562
3537	40052	16550
3538	40063	16539
3539	40074	16527
3540	40086	16516
3541	40098	16505
3542	40112	16495
3543	40125	16484
3544	40138	16474
3545	40152	16463
3546	40165	16453
3547	40177	16442
3548	40190	16431
3549	40203	16421
3550	40217	16410
3551	40229	16399
3552	40240	16388
3553	40253	16377
3554	40266	16366
3555	40277	16355
3556	40287	16343
3557	40298	16332
3558	40310	16321
3559	40321	16309
3560	40333	16298
3561	40344	16287
3562	40356	16276
3563	40367	16264
3564	40379	16253
3565	40391	16242
3566	40406	16232
3567	40419	16222
3568	40432	16211
3569	40446	16201
3570	40457	16189
3571	40468	16178
3572	40480	16167
3573	40490	16155
3574	40500	16143
3575	40509	16131
3576	40520	16119
3577	40530	16107
3578	40540	16096
3579	40551	16084
3580	40561	16072
3581	40571	16060
3582	40581	16049
3583	40592	16037
3584	40601	16025
3585	40612	16013
3586	40622	16002
3587	40632	15990
3588	40642	15978
3589	40652	15966
3590	40662	15954
3591	40673	15943
3592	40684	15931
3593	40695	15920
3594	40707	15909
3595	40720	15898
3596	40733	15887
3597	40748	15878
3598	40759	15866
3599	40769	15854
3600	40781	15843
3601	40793	15832
3602	40806	15821
3603	40817	15810
3604	40829	15799
3605	40839	15787
3606	40851	15776
3607	40862	15765
3608	40874	15753
3609	40884	15742
3610	40894	15730
3611	40903	15718
3612	40914	15706
3613	40925	15695
3614	40936	15683
3615	40945	15671
3616	40955	15659
3617	40966	15648
3618	40977	15636
3619	40989	15625
3620	41000	15614
3621	41013	15603
3622	41026	15592
3623	41041	15582
3624	41055	15572
3625	41069	15562
3626	41083	15552
3627	41098	15542
3628	41113	15532
3629	41128	15522
3630	41141	15511
3631	41160	15503
3632	41176	15493
3633	41192	15483
3634	41207	15473
3635	41222	15464
3636	41235	15453
3637	41249	15443
3638	41262	15432
3639	41276	15421
3640	41289	15411
3641	41303	15401
3642	41318	15390
3643	41332	15380
3644	41343	15369
3645	41355	15358
3646	41367	15346
3647	41378	15335
3648	41391	15324
3649	41404	15314
3650	41416	15302
3651	41429	15292
3652	41443	15281
3653	41457	15271
3654	41470	15260
3655	41482	15249
3656	41494	15238
3657	41504	15226
3658	41514	15214
3659	41525	15203
3660	41535	15191
3661	41545	15179
3662	41556	15168
3663	41567	15156
3664	41582	15146
3665	41594	15135
3666	41605	15124
3667	41617	15113
3668	41628	15101
3669	41638	15089
3670	41652	15079
3671	41662	15067
3672	41672	15055
3673	41683	15044
3674	41694	15032
3675	41705	15021
3676	41714	15009
3677	41725	14997
3678	41735	14985
3679	41746	14974
3680	41756	14962
3681	41767	14950
3682	41777	14939
3683	41786	14927
3684	41798	14915
3685	41809	14904
3686	41820	14892
3687	41831	14881
3688	41842	14870
3689	41852	14858
3690	41863	14846
3691	41875	14835
3692	41886	14824
3693	41897	14812
3694	41910	14802
3695	41923	14791
3696	41936	14780
3697	41947	14768
3698	41960	14758
3699	41972	14747
3700	41983	14735
3701	41996	14724
3702	42010	14714
3703	42024	14704
3704	42037	14693
3705	42051	14682
3706	42063	14671
3707	42077	14661
3708	42091	14650
3709	42103	14639
3710	42115	14628
3711	42125	14616
3712	42138	14606
3713	42151	14595
3714	42164	14584
3715	42178	14574
3716	42191	14563
3717	42204	14552
3718	42220	14542
3719	42232	14531
3720	42243	14520
3721	42256	14509
3722	42268	14498
3723	42280	14487
3724	42293	14476
3725	42305	14465
3726	42317	14453
3727	42329	14442
3728	42341	14431
3729	42352	14420
3730	42365	14409
3731	42377	14398
3732	42389	14387
3733	42401	14375
3734	42413	14364
3735	42425	14353
3736	42436	14342
3737	42448	14331
3738	42460	14320
3739	42473	14309
3740	42491	14300
3741	42503	14289
3742	42513	14277
3743	42523	14265
3744	42533	14253
3745	42542	14241
3746	42553	14229
3747	42562	14217
3748	42573	14206
3749	42582	14194
3750	42593	14182
3751	42603	14170
3752	42614	14159
3753	42624	14147
3754	42634	14135
3755	42644	14124
3756	42654	14112
3757	42664	14100
3758	42674	14088
3759	42684	14076
3760	42695	14065
3761	42706	14053
3762	42715	14041
3763	42726	14030
3764	42737	14018
3765	42750	14008
3766	42762	13996
3767	42774	13985
3768	42787	13974
3769	42799	13963
3770	42810	13952
3771	42820	13940
3772	42831	13928
3773	42841	13917
3774	42851	13905
3775	42862	13893
3776	42872	13882
3777	42883	13870
3778	42894	13859
3779	42904	13847
3780	42914	13835
3781	42924	13823
3782	42933	13811
3783	42943	13800
3784	42953	13788
3785	42964	13776
3786	42974	13765
3787	42985	13753
3788	42998	13742
3789	43009	13731
3790	43021	13720
3791	43033	13709
3792	43044	13697
3793	43055	13686
3794	43069	13675
3795	43081	13664
3796	43094	13653
3797	43105	13642
3798	43117	13630
3799	43129	13619
3800	43141	13608
3801	43153	13597
3802	43164	13586
3803	43177	13575
3804	43189	13564
3805	43201	13553
3806	43213	13541
3807	43226	13530
3808	43238	13519
3809	43251	13509
3810	43263	13497
3811	43276	13486
3812	43288	13475
3813	43300	13464
3814	43312	13453
3815	43325	13442
3816	43337	13431
3817	43350	13420
3818	43364	13410
3819	43377	13399
3820	43389	13388
3821	43402	13377
3822	43415	13366
3823	43425	13354
3824	43436	13343
3825	43446	13331
3826	43455	13319
3827	43464	13307
3828	43474	13295
3829	43485	13284
3830	43495	13272
3831	43506	13260
3832	43517	13249
3833	43527	13237
3834	43538	13226
3835	43548	13214
3836	43559	13203
3837	43573	13192
3838	43583	13180
3839	43594	13169
3840	43604	13157
3841	43616	13146
3842	43627	13134
3843	43639	13123
3844	43651	13112
3845	43662	13101
3846	43672	13089
3847	43682	13077
3848	43692	13065
3849	43702	13054
3850	43712	13042
3851	43722	13030
3852	43732	13018
3853	43743	13007
3854	43753	12995
3855	43762	12983
3856	43773	12971
3857	43783	12960
3858	43793	12948
3859	43802	12936
3860	43812	12924
3861	43823	12913
3862	43833	12901
3863	43844	12890
3864	43856	12878
3865	43866	12867
3866	43876	12855
3867	43887	12843
3868	43896	12832
3869	43907	12820
3870	43918	12809
3871	43930	12798
3872	43941	12786
3873	43954	12775
3874	43966	12764
3875	43977	12753
3876	43989	12741
3877	44001	12730
3878	44013	12719
3879	44025	12708
3880	44037	12697
3881	44049	12686
3882	44061	12674
3883	44072	12663
3884	44084	12652
3885	44096	12641
3886	44108	12630
3887	44120	12618
3888	44132	12607
3889	44145	12596
3890	44157	12585
3891	44170	12574
3892	44182	12563
3893	44194	12552
3894	44207	12541
3895	44219	12530
3896	44232	12519
3897	44245	12508
3898	44261	12498
3899	44275	12487
3900	44287	12476
3901	44300	12465
3902	44312	12454
3903	44324	12443
3904	44336	12432
3905	44348	12421
3906	44361	12410
3907	44372	12398
3908	44384	12387
3909	44396	12376
3910	44408	12365
3911	44419	12353
3912	44430	12342
3913	44441	12330
3914	44452	12319
3915	44462	12307
3916	44472	12296
3917	44481	12284
3918	44492	12272
3919	44503	12261
3920	44514	12249
3921	44524	12238
3922	44535	12226
3923	44549	12215
3924	44561	12204
3925	44571	12193
3926	44582	12181
3927	44592	12169
3928	44603	12158
3929	44613	12146
3930	44623	12134
3931	44633	12123
3932	44643	12111
3933	44654	12099
3934	44664	12088
3935	44674	12076
3936	44688	12066
3937	44699	12054
3938	44711	12043
3939	44721	12031
3940	44731	12019
3941	44741	12008
3942	44750	11996
3943	44761	11984
3944	44772	11973
3945	44782	11961
3946	44794	11950
3947	44807	11939
3948	44819	11928
3949	44832	11917
3950	44844	11906
3951	44856	11895
3952	44867	11883
3953	44879	11872
3954	44889	11860
3955	44900	11849
3956	44910	11837
3957	44921	11826
3958	44933	11814
3959	44945	11803
3960	44957	11792
3961	44968	11781
3962	44979	11769
3963	44991	11758
3964	45002	11747
3965	45013	11735
3966	45024	11724
3967	45037	11713
3968	45049	11702
3969	45061	11691
3970	45073	11679
3971	45086	11668
3972	45098	11657
3973	45111	11646
3974	45122	11635
3975	45135	11624
3976	45146	11613
3977	45162	11602
3978	45173	11591
3979	45184	11579
3980	45196	11568
3981	45207	11557
3982	45220	11546
3983	45232	11535
3984	45243	11523
3985	45254	11512
3986	45266	11501
3987	45278	11489
3988	45290	11478
3989	45301	11467
3990	45312	11455
3991	45323	11444
3992	45335	11433
3993	45347	11421
3994	45358	11410
3995	45371	11399
3996	45382	11388
3997	45394	11376
3998	45405	11365
3999	45417	11354
4000	45429	11343
4001	45440	11331
4002	45450	11320
4003	45460	11308
4004	45470	11296
4005	45480	11284
4006	45490	11273
4007	45500	11261
4008	45510	11249
4009	45520	11238
4010	45531	11226
4011	45541	11215
4012	45551	11203
4013	45562	11191
4014	45573	11180
4015	45584	11169
4016	45594	11157
4017	45605	11145
4018	45615	11134
4019	45624	11122
4020	45635	11110
4021	45645	11099
4022	45658	11088
4023	45667	11076
4024	45678	11065
4025	45690	11053
4026	45701	11042
4027	45712	11030
4028	45724	11019
4029	45734	11008
4030	45746	10996
4031	45756	10985
4032	45767	10973
4033	45776	10961
4034	45787	10950
4035	45796	10938
4036	45806	10926
4037	45817	10915
4038	45829	10904
4039	45840	10892
4040	45850	10881
4041	45860	10869
4042	45869	10857
4043	45879	10845
4044	45889	10834
4045	45900	10822
4046	45912	10811
4047	45923	10800
4048	45935	10788
4049	45945	10777
4050	45957	10766
4051	45968	10754
4052	45982	10744
4053	45996	10733
4054	46010	10722
4055	46023	10711
4056	46034	10700
4057	46046	10688
4058	46058	10677
4059	46072	10666
4060	46084	10655
4061	46096	10644
4062	46110	10633
4063	46122	10622
4064	46135	10611
4065	46146	10600
4066	46158	10589
4067	46170	10577
4068	46182	10566
4069	46194	10555
4070	46207	10544
4071	46220	10533
4072	46232	10522
4073	46244	10511
4074	46255	10499
4075	46268	10488
4076	46280	10477
4077	46294	10466
4078	46307	10455
4079	46319	10444
4080	46330	10433
4081	46341	10421
4082	46352	10410
4083	46362	10398
4084	46372	10386
4085	46383	10375
4086	46393	10364
4087	46404	10352
4088	46414	10340
4089	46426	10329
4090	46437	10318
4091	46448	10306
4092	46458	10295
4093	46469	10283
4094	46483	10272
4095	46492	10261
4096	46502	10249
4097	46512	10237
4098	46522	10226
4099	46532	10214
4100	46543	10203
4101	46555	10191
4102	46567	10180
4103	46579	10169
4104	46591	10158
4105	46602	10146
4106	46611	10134
4107	46623	10123
4108	46634	10112
4109	46645	10100
4110	46656	10089
4111	46666	10077
4112	46676	10066
4113	46688	10054
4114	46699	10043
4115	46710	10032
4116	46721	10020
4117	46732	10009
4118	46743	9997
4119	46753	9986
4120	46763	9974
4121	46774	9963
4122	46785	9951
4123	46794	9939
4124	46805	9928
4125	46816	9916
4126	46827	9905
4127	46838	9894
4128	46850	9882
4129	46862	9871
4130	46874	9860
4131	46887	9849
4132	46896	9837
4133	46908	9826
4134	46919	9815
4135	46932	9804
4136	46943	9792
4137	46955	9781
4138	46968	9770
4139	46979	9759
4140	46991	9747
4141	47003	9736
4142	47014	9725
4143	47025	9713
4144	47038	9702
4145	47049	9691
4146	47062	9680
4147	47074	9669
4148	47086	9657
4149	47098	9646
4150	47109	9635
4151	47122	9624
4152	47135	9613
4153	47148	9602
4154	47164	9591
4155	47176	9580
4156	47188	9569
4157	47199	9557
4158	47212	9546
4159	47224	9535
4160	47235	9524
4161	47247	9513
4162	47259	9501
4163	47270	9490
4164	47282	9479
4165	47294	9467
4166	47305	9456
4167	47316	9445
4168	47328	9433
4169	47338	9422
4170	47348	9410
4171	47358	9399
4172	47369	9387
4173	47379	9375
4174	47389	9364
4175	47400	9352
4176	47409	9341
4177	47419	9329
4178	47432	9318
4179	47444	9307
4180	47456	9296
4181	47469	9284
4182	47481	9273
4183	47491	9262
4184	47501	9250
4185	47511	9238
4186	47522	9227
4187	47533	9216
4188	47544	9204
4189	47554	9193
4190	47564	9181
4191	47575	9170
4192	47585	9158
4193	47595	9146
4194	47605	9135
4195	47615	9123
4196	47626	9112
4197	47635	9100
4198	47646	9089
4199	47657	9077
4200	47668	9066
4201	47678	9054
4202	47688	9043
4203	47699	9031
4204	47709	9020
4205	47720	9008
4206	47731	8997
4207	47743	8985
4208	47754	8974
4209	47766	8963
4210	47778	8952
4211	47793	8941
4212	47803	8929
4213	47813	8918
4214	47824	8906
4215	47834	8895
4216	47844	8883
4217	47854	8872
4218	47867	8860
4219	47878	8849
4220	47890	8838
4221	47901	8826
4222	47913	8815
4223	47925	8804
4224	47936	8793
4225	47948	8781
4226	47960	8770
4227	47971	8759
4228	47983	8747
4229	47995	8736
4230	48007	8725
4231	48021	8714
4232	48035	8703
4233	48048	8692
4234	48062	8681
4235	48074	8670
4236	48086	8659
4237	48097	8648
4238	48108	8636
4239	48120	8625
4240	48131	8613
4241	48142	8602
4242	48154	8591
4243	48165	8579
4244	48178	8568
4245	48189	8557
4246	48201	8546
4247	48212	8534
4248	48224	8523
4249	48235	8512
4250	48247	8500
4251	48258	8489
4252	48269	8478
4253	48281	8466
4254	48292	8455
4255	48304	8444
4256	48316	8432
4257	48327	8421
4258	48338	8410
4259	48351	8399
4260	48363	8387
4261	48374	8376
4262	48385	8364
4263	48395	8353
4264	48406	8342
4265	48416	8330
4266	48426	8318
4267	48436	8307
4268	48447	8295
4269	48457	8284
4270	48468	8272
4271	48479	8261
4272	48490	8250
4273	48501	8238
4274	48512	8227
4275	48522	8215
4276	48532	8204
4277	48542	8192
4278	48552	8180
4279	48562	8169
4280	48571	8157
4281	48581	8146
4282	48592	8134
4283	48604	8123
4284	48615	8112
4285	48627	8100
4286	48639	8089
4287	48650	8078
4288	48662	8066
4289	48673	8055
4290	48683	8044
4291	48695	8032
4292	48706	8021
4293	48717	8009
4294	48728	7998
4295	48740	7987
4296	48751	7975
4297	48762	7964
4298	48772	7952
4299	48782	7941
4300	48792	7929
4301	48802	7918
4302	48812	7906
4303	48822	7895
4304	48832	7883
4305	48843	7872
4306	48855	7860
4307	48866	7849
4308	48877	7838
4309	48888	7826
4310	48901	7815
4311	48913	7804
4312	48925	7793
4313	48939	7782
4314	48951	7770
4315	48963	7759
4316	48974	7748
4317	48986	7737
4318	48998	7725
4319	49009	7714
4320	49021	7703
4321	49033	7691
4322	49043	7680
4323	49054	7669
4324	49066	7657
4325	49078	7646
4326	49090	7635
4327	49102	7624
4328	49118	7613
4329	49132	7602
4330	49142	7590
4331	49154	7579
4332	49166	7568
4333	49178	7557
4334	49190	7546
4335	49204	7535
4336	49218	7524
4337	49232	7513
4338	49246	7502
4339	49259	7491
4340	49271	7479
4341	49282	7468
4342	49293	7457
4343	49304	7445
4344	49315	7434
4345	49324	7422
4346	49334	7411
4347	49345	7399
4348	49355	7388
4349	49366	7376
4350	49376	7365
4351	49387	7353
4352	49397	7342
4353	49408	7330
4354	49418	7319
4355	49428	7307
4356	49440	7296
4357	49449	7284
4358	49460	7273
4359	49470	7261
4360	49481	7250
4361	49493	7239
4362	49505	7227
4363	49517	7216
4364	49527	7205
4365	49539	7193
4366	49549	7182
4367	49560	7170
4368	49571	7159
4369	49580	7147
4370	49590	7136
4371	49600	7124
4372	49610	7113
4373	49621	7101
4374	49631	7090
4375	49641	7078
4376	49652	7067
4377	49661	7055
4378	49671	7044
4379	49681	7032
4380	49691	7021
4381	49702	7009
4382	49711	6997
4383	49721	6986
4384	49732	6975
4385	49742	6963
4386	49752	6952
4387	49763	6940
4388	49774	6929
4389	49787	6918
4390	49797	6906
4391	49809	6895
4392	49822	6884
4393	49834	6873
4394	49847	6861
4395	49859	6850
4396	49871	6839
4397	49884	6828
4398	49896	6816
4399	49908	6805
4400	49920	6794
4401	49932	6783
4402	49943	6771
4403	49955	6760
4404	49967	6749
4405	49979	6738
4406	49990	6726
4407	50002	6715
4408	50014	6704
4409	50026	6692
4410	50037	6681
4411	50048	6670
4412	50060	6658
4413	50072	6647
4414	50084	6636
4415	50097	6625
4416	50109	6613
4417	50122	6602
4418	50132	6591
4419	50144	6580
4420	50156	6568
4421	50167	6557
4422	50180	6546
4423	50192	6535
4424	50205	6523
4425	50216	6512
4426	50229	6501
4427	50243	6490
4428	50256	6479
4429	50267	6467
4430	50279	6456
4431	50290	6445
4432	50300	6433
4433	50309	6422
4434	50319	6410
4435	50330	6399
4436	50339	6387
4437	50349	6375
4438	50361	6364
4439	50373	6353
4440	50386	6342
4441	50400	6331
4442	50411	6319
4443	50424	6308
4444	50436	6297
4445	50447	6286
4446	50457	6274
4447	50467	6263
4448	50476	6251
4449	50490	6240
4450	50501	6229
4451	50511	6217
4452	50521	6205
4453	50531	6194
4454	50541	6182
4455	50552	6171
4456	50562	6160
4457	50572	6148
4458	50583	6137
4459	50594	6125
4460	50604	6114
4461	50614	6102
4462	50624	6091
4463	50634	6079
4464	50644	6068
4465	50655	6056
4466	50666	6045
4467	50677	6034
4468	50689	6022
4469	50701	6011
4470	50714	6000
4471	50724	5988
4472	50734	5977
4473	50744	5965
4474	50755	5954
4475	50766	5943
4476	50777	5931
4477	50790	5920
4478	50800	5909
4479	50812	5897
4480	50823	5886
4481	50834	5875
4482	50846	5863
4483	50858	5852
4484	50869	5841
4485	50881	5829
4486	50894	5818
4487	50906	5807
4488	50919	5796
4489	50932	5785
4490	50945	5773
4491	50958	5762
4492	50971	5751
4493	50985	5740
4494	50998	5729
4495	51011	5718
4496	51024	5707
4497	51036	5695
4498	51048	5684
4499	51059	5673
4500	51071	5662
4501	51083	5650
4502	51094	5639
4503	51106	5628
4504	51118	5616
4505	51130	5605
4506	51143	5594
4507	51156	5583
4508	51169	5571
4509	51183	5560
4510	51195	5549
4511	51207	5538
4512	51219	5527
4513	51233	5516
4514	51244	5504
4515	51256	5493
4516	51269	5482
4517	51283	5471
4518	51296	5459
4519	51307	5448
4520	51322	5437
4521	51332	5426
4522	51342	5414
4523	51352	5403
4524	51362	5391
4525	51372	5380
4526	51383	5368
4527	51394	5357
4528	51405	5345
4529	51415	5334
4530	51426	5323
4531	51437	5311
4532	51447	5300
4533	51457	5288
4534	51467	5277
4535	51478	5265
4536	51488	5254
4537	51498	5242
4538	51508	5231
4539	51520	5220
4540	51531	5208
4541	51543	5197
4542	51555	5186
4543	51566	5174
4544	51579	5163
4545	51591	5152
4546	51602	5140
4547	51613	5129
4548	51623	5118
4549	51633	5106
4550	51643	5095
4551	51653	5083
4552	51663	5072
4553	51677	5061
4554	51687	5049
4555	51697	5038
4556	51707	5026
4557	51717	5015
4558	51728	5003
4559	51738	4992
4560	51748	4980
4561	51760	4969
4562	51771	4958
4563	51784	4946
4564	51797	4935
4565	51808	4924
4566	51821	4913
4567	51835	4902
4568	51849	4891
4569	51861	4879
4570	51874	4868
4571	51886	4857
4572	51898	4845
4573	51910	4834
4574	51921	4823
4575	51933	4811
4576	51944	4800
4577	51955	4789
4578	51966	4777
4579	51978	4766
4580	51989	4755
4581	52002	4743
4582	52013	4732
4583	52025	4721
4584	52036	4709
4585	52048	4698
4586	52060	4687
4587	52073	4676
4588	52085	4664
4589	52098	4653
4590	52112	4642
4591	52125	4631
4592	52139	4620
4593	52152	4608
4594	52165	4597
4595	52178	4586
4596	52190	4575
4597	52200	4563
4598	52211	4552
4599	52221	4541
4600	52233	4529
4601	52243	4518
4602	52254	4506
4603	52265	4495
4604	52276	4484
4605	52285	4472
4606	52296	4461
4607	52307	4449
4608	52318	4438
4609	52328	4426
4610	52339	4415
4611	52349	4404
4612	52363	4392
4613	52384	4382
4614	52407	4372
4615	52430	4361
4616	52453	4351
4617	52474	4340
4618	52486	4329
4619	52499	4318
4620	52512	4306
4621	52524	4295
4622	52536	4284
4623	52548	4272
4624	52560	4261
4625	52572	4250
4626	52582	4238
4627	52594	4227
4628	52606	4216
4629	52617	4204
4630	52628	4193
4631	52640	4182
4632	52652	4170
4633	52664	4159
4634	52675	4148
4635	52687	4136
4636	52699	4125
4637	52712	4114
4638	52723	4102
4639	52734	4091
4640	52744	4080
4641	52757	4068
4642	52769	4057
4643	52781	4046
4644	52794	4034
4645	52806	4023
4646	52818	4012
4647	52831	4000
4648	52844	3989
4649	52858	3978
4650	52871	3967
4651	52885	3956
4652	52899	3944
4653	52912	3933
4654	52926	3922
4655	52940	3911
4656	52953	3900
4657	52966	3888
4658	52978	3877
4659	52992	3866
4660	53004	3855
4661	53019	3844
4662	53033	3832
4663	53046	3821
4664	53059	3810
4665	53073	3799
4666	53087	3787
4667	53101	3776
4668	53116	3765
4669	53130	3754
4670	53145	3743
4671	53160	3732
4672	53181	3721
4673	53224	3712
4674	53263	3702
4675	53294	3692
4676	53329	3683
4677	53348	3672
4678	53362	3660
4679	53375	3649
4680	53389	3638
4681	53403	3627
4682	53416	3615
4683	53428	3604
4684	53441	3593
4685	53454	3581
4686	53468	3570
4687	53481	3559
4688	53511	3549
4689	53528	3538
4690	53541	3526
4691	53555	3515
4692	53568	3504
4693	53581	3492
4694	53593	3481
4695	53605	3470
4696	53618	3458
4697	53630	3447
4698	53644	3436
4699	53657	3424
4700	53668	3413
4701	53684	3402
4702	53697	3391
4703	53708	3379
4704	53720	3368
4705	53732	3356
4706	53745	3345
4707	53756	3334
4708	53768	3322
4709	53780	3311
4710	53792	3299
4711	53804	3288
4712	53817	3277
4713	53830	3265
4714	53842	3254
4715	53854	3243
4716	53868	3231
4717	53882	3220
4718	53894	3209
4719	53907	3197
4720	53923	3186
4721	53936	3175
4722	53948	3164
4723	53958	3152
4724	53969	3141
4725	53981	3129
4726	53993	3118
4727	54004	3106
4728	54017	3095
4729	54028	3084
4730	54039	3072
4731	54051	3061
4732	54064	3049
4733	54075	3038
4734	54087	3027
4735	54099	3015
4736	54108	3004
4737	54120	2992
4738	54133	2981
4739	54143	2969
4740	54155	2958
4741	54168	2947
4742	54180	2935
4743	54193	2924
4744	54205	2913
4745	54217	2901
4746	54227	2890
4747	54237	2878
4748	54247	2867
4749	54257	2855
4750	54268	2844
4751	54278	2832
4752	54289	2821
4753	54300	2809
4754	54308	2798
4755	54319	2786
4756	54329	2775
4757	54338	2763
4758	54348	2752
4759	54359	2740
4760	54369	2729
4761	54380	2717
4762	54391	2706
4763	54400	2694
4764	54410	2683
4765	54421	2671
4766	54432	2660
4767	54441	2649
4768	54453	2637
4769	54468	2626
4770	54480	2614
4771	54492	2603
4772	54503	2592
4773	54514	2580
4774	54525	2569
4775	54536	2557
4776	54547	2546
4777	54557	2534
4778	54567	2523
4779	54577	2511
4780	54588	2500
4781	54597	2488
4782	54608	2477
4783	54617	2466
4784	54628	2454
4785	54638	2443
4786	54649	2431
4787	54659	2420
4788	54670	2408
4789	54680	2397
4790	54691	2385
4791	54702	2374
4792	54713	2362
4793	54724	2351
4794	54735	2340
4795	54747	2328
4796	54760	2317
4797	54773	2306
4798	54786	2294
4799	54799	2283
4800	54811	2271
4801	54824	2260
4802	54836	2249
4803	54848	2237
4804	54859	2226
4805	54871	2214
4806	54884	2203
4807	54896	2192
4808	54910	2180
4809	54921	2169
4810	54933	2158
4811	54944	2146
4812	54956	2135
4813	54968	2123
4814	54980	2112
4815	54992	2101
4816	55004	2089
4817	55016	2078
4818	55029	2066
4819	55042	2055
4820	55055	2044
4821	55069	2032
4822	55082	2021
4823	55096	2010
4824	55106	1998
4825	55118	1987
4826	55130	1975
4827	55141	1964
4828	55152	1952
4829	55162	1941
4830	55172	1930
4831	55182	1918
4832	55193	1907
4833	55202	1895
4834	55212	1884
4835	55223	1872
4836	55233	1861
4837	55244	1849
4838	55254	1838
4839	55265	1826
4840	55276	1815
4841	55286	1804
4842	55296	1792
4843	55306	1781
4844	55317	1769
4845	55327	1758
4846	55339	1746
4847	55350	1735
4848	55363	1724
4849	55374	1712
4850	55387	1701
4851	55396	1689
4852	55407	1678
4853	55418	1666
4854	55429	1655
4855	55439	1644
4856	55450	1632
4857	55460	1621
4858	55469	1609
4859	55480	1598
4860	55491	1586
4861	55501	1575
4862	55511	1563
4863	55521	1552
4864	55531	1540
4865	55540	1529
4866	55552	1518
4867	55562	1506
4868	55572	1495
4869	55582	1483
4870	55593	1472
4871	55603	1460
4872	55612	1449
4873	55622	1437
4874	55633	1426
4875	55645	1415
4876	55656	1403
4877	55669	1392
4878	55682	1380
4879	55695	1369
4880	55705	1358
4881	55717	1346
4882	55729	1335
4883	55740	1323
4884	55751	1312
4885	55763	1301
4886	55775	1289
4887	55787	1278
4888	55799	1266
4889	55811	1255
4890	55823	1244
4891	55836	1232
4892	55849	1221
4893	55862	1209
4894	55875	1198
4895	55886	1187
4896	55898	1175
4897	55909	1164
4898	55921	1152
4899	55936	1141
4900	55951	1130
4901	55964	1118
4902	55978	1107
4903	55990	1096
4904	56003	1084
4905	56014	1073
4906	56025	1061
4907	56038	1050
4908	56052	1039
4909	56064	1027
4910	56077	1016
4911	56089	1004
4912	56101	993
4913	56112	982
4914	56122	970
4915	56132	959
4916	56143	947
4917	56153	936
4918	56162	924
4919	56172	913
4920	56183	901
4921	56192	890
4922	56202	879
4923	56211	867
4924	56222	856
4925	56233	844
4926	56244	833
4927	56256	821
4928	56268	810
4929	56279	799
4930	56289	787
4931	56301	776
4932	56311	764
4933	56322	753
4934	56332	741
4935	56343	730
4936	56352	719
4937	56362	707
4938	56373	696
4939	56384	684
4940	56393	673
4941	56404	661
4942	56414	650
4943	56424	639
4944	56435	627
4945	56445	616
4946	56458	604
4947	56468	593
4948	56479	582
4949	56490	570
4950	56500	559
4951	56510	547
4952	56522	536
4953	56532	524
4954	56545	513
4955	56558	502
4956	56570	490
4957	56580	479
4958	56590	467
4959	56601	456
4960	56611	445
4961	56621	433
4962	56631	422
4963	56641	410
4964	56654	399
4965	56665	387
4966	56677	376
4967	56688	365
4968	56701	353
